,0,1,2,3,4
0,0.7321237993596584,0.12700106723585913,0.09818569903948772,0.0416221985058698,0.0010672358591248667
1,0.2816666666666667,0.41833333333333333,0.2,0.09833333333333333,0.0016666666666666668
2,0.17582417582417584,0.17094017094017094,0.36507936507936506,0.2564102564102564,0.031746031746031744
3,0.10212335692618807,0.13549039433771487,0.13245702730030334,0.5551061678463094,0.07482305358948432
4,0.020186335403726708,0.027950310559006212,0.08540372670807453,0.37111801242236025,0.4953416149068323
