,energy_100g,sugars_100g,saturated-fat_100g,sodium_100g,proteins_100g,fiber_100g
1,625.0909090909091,6.961860189968057,0.8181818181818183,0.31425229162303747,10.454545454545455,3.8
2,764.0,8.21896138746871,2.173035757730047,0.3840861342059346,8.011884434123354,3.799999999999999
3,891.4320060105183,20.789973362475237,4.655568209464575,0.3939856567174374,7.767618332081144,3.1512328392869327
4,1464.8760330578511,24.0,9.0,0.52,7.061471210982858,0.23178061607813671
