,0,1,2,3,4
0,0.4631803628601921,0.3319103521878335,0.16115261472785486,0.012806830309498399,0.030949839914621132
1,0.15833333333333333,0.44,0.335,0.013333333333333334,0.05333333333333334
2,0.15995115995115994,0.221001221001221,0.4236874236874237,0.11843711843711843,0.07692307692307693
3,0.07482305358948432,0.18806875631951467,0.2204246713852376,0.41253791708796766,0.10414560161779575
4,0.07298136645962733,0.2453416149068323,0.2080745341614907,0.1972049689440994,0.27639751552795033
