,energy_100g,sugars_100g,saturated-fat_100g,sodium_100g,proteins_100g,fiber_100g
1,783.0052592036066,	3.895970841534671,	1.2061396700424096,	0.15540796393688952,	6.141859842046852,	3.8
2,836.0552871145097,	4.285567925688138,	1.5030981151651004,	0.2136859504132231,	3.023297104261334,	1.918181818181818
3,977.5220282102521,	18.62333670700586,	1.7505634861006762,	0.49215326821938393,	0.424494822773403,	1.806693531862578
4,1571.3836620093202,	24.0,			28.54586435352777,	0.52,			0.20133972242558962,	1.6424486653296164
